Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14586253383.0632,12231264525.0671,14602072410.9506,14907308932.7534,11931472169.4915,18426469016.9492,13962212847.4576,11997800760.2242,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,232600556973.776,202663023968.283,195856752991.065,170829074245.94,171979977230.387,180664322896.282,251141555185.933,318520253335.13,375891716897.586,414460794096.978,536175326477.31,576753902321.857,630465353486.104,524700572623.872,530183651720.283,614170002668.802,642251412058.321,589739772727.273,618731484575.12,634394904386.874,598102854756.08,627798682378.741,708938227243.923,907963217057.645,1069829382514.67,1154667551775.88,1261846683275.29,1476746276854.51,1636115447612.5,1496587590847.66,1427989078916.67,1487568659241.25,1330994811670.31,1362186923157.65,1380244561361.96,1206164777553.12,1243015667917.12,1321754088818.83,1431642809327.06
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,4024621899.57653,4415844155.84416,4768765016.81884,5167913302.16745,6043474842.76729,5978460972.01767,6405210563.88294,6682167119.56522,6978371581.26375,6987267683.77254,8032551173.24014,9000362581.58086,9703011635.86585,10338679635.7616,11717604208.8223,13029697560.9756,13897738375.2488,15091913883.7091,15794972847.1683,15656327859.5696,16330814179.9766,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28279802405.9138,32350238760.4239,40713826215.0093,42066224093.0065,58636161081.712,67753284043.9282,70447216891.3366,77000578167.353,82528535713.926,85140955388.8509,88012282205.8357,94376237797.2367,94493871200.7869
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,68459259.2592593,80888888.8888889,86022222.2222222,86874074.0740741,98603703.7037037,111007407.407407,130685185.185185,147748148.148148,172692592.592593,192518518.518518,217259259.259259,220540740.740741,242137037.037037,263755555.555556,295159259.259259,313485185.185185,333944444.444444,374641307.974641,383257331.40548,406595484.373262,421695769.843918,458643829.014199,481077373.669966,469869869.86987,506900000,547203703.703704,644414814.814815,689285185.185185,777692592.592593,774274074.074074,778718518.518518,836092592.592593,824585185.185185,874548148.148148,952111111.111111,957222222.222222,1006818518.51852,1056977777.77778,1076548148.14815
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,170370370.37037,194444444.444444,183333333.333333,197037037.037037,251481481.481481,284444444.444444,340000000,375555555.555556,429629629.62963,486666666.666667,579629629.62963,613703703.703704,674074074.074074,684814814.814815,713703703.703704,762962962.962963,788888888.888889,805925925.925926,877407407.407407,921851851.851852,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1482385185.18519,1568370370.37037,1598207407.40741,1660222222.22222,1749185185.18518,1807629629.62963,1868555555.55556,1998518518.51852,2060962962.96296
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,775875748.523832,..,..,772921958.529509,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,82340339.6296296,102086539.259259,113759203.333333,122255349.62963,135024987.777778,145641705.185185,160846656.666667,175580647.407407,200726712.592593,214745002.222222,240366666.666667,254829629.62963,277955555.555556,286307407.407407,289437037.037037,316007407.407407,331488888.888889,347770370.37037,373618518.518519,390718518.518519,427946037.037037,462072333.333333,487763851.851852,509090888.888889,549900185.185185,579948925.925926,643501148.148148,713596666.666667,732663259.259259,714300259.259259,720447888.888889,713796370.37037,730032592.592593,764781259.259259,770900000,786555555.555555,814303703.703704,844040740.740741,884329629.62963
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,8951800000,10753888154.2798,8732542273.73424,8230153846.15385,10447615384.6154,8075259600.3398,10092200000,12093333333.3333,14372555555.5556,21408111111.1111,33641222222.2222,44171194366.2039,7031933491.84899,8881010081.24942,12793798418.3843,13830369852.313,9018300724.66086,11681175864.3383,11250221536.7484,10682028339.6898,12257299147.2936,15716361792.1926,18137128388.3606,21355298459.5955,26646007250.7319,35182711987.974,45263831634.1497,59440139774.8128,64833083257.1431,51621044076.9231,58962978034.4828,55018567210.5263,37632919966.6667,43024018082.1918,49516748617.9775,51726758676.7677,42630376000,41283617976.1905,32333780383.2924
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,795000000,889000000,915000000,883500000,864000000,873000000,891000000,980000000,1161000000,542600000,388400000,448100000,404600000,428764705.882353,605492537.313433,691590497.737557,861372806.2082,926422500,1110850000,886290697.674419,947671969.69697,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793410397.38738,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368370997.92126,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,5126237646.22072,3317421648.09918,3591679430.99988,3996198866.57453
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,141887695763.193,129500408223.723,114216043039.506,104863313508.367,109044297250.901,113959392484.803,150281594980.066,182746413790.928,206688963474.344,217634838449.487,261469578630.804,273834608019.843,283912173666.678,212647043708.405,228701658890.617,267052836695.499,291952430659.111,268251974485.586,270889570937.999,274320415375.678,262905197441.662,242499249692.616,267373345246.531,334074051172.972,384547211147.247,391690329314.475,422530427475.536,490050156832.574,514616528348.834,434313804907.366,492753255885.718,570541353128.724,549742183874.355,584128116410.29,577730245154.162,501698263620.663,514218206628.325,536083940228.684,551312498430.164
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,122557843886.137,112244805518.786,115043365512.486,114634358534.61,109455312167.511,110980314191.527,159089921062.872,199236370037.554,215540625298.982,208105846934.409,265763573999.424,268901693863.319,279921425828.474,272237527070.926,301375055202.164,352835806342.495,340103959546.926,294788198856.198,303459014346.806,297873643323.126,279216033870.204,286582672434.226,309301422430.386,362075086507.76,403912891033.374,418284865884.998,441634672196.523,490740715594.802,567267767519.158,554212916092.271,598851028906.58,715888126682.396,686420221557.99,706234937370.968,726537808338,694118186379.628,687895460902.713,695200833086.499,725568717468.001
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,13062420382.1656,15518201335.3151,16298929011.4681,17589277143.1314,17503078174.0039,16403539892.7783,13293205278.2803,11356215543.3043,10577041644.9944,9853395761.63227,12308624417.8268,12981833333.3333,13253565861.1424,13695962055.4771,10122020000,11396706586.8263,13789560878.2435,14505233463.035,15200846153.8462,15873875968.9922,18937052543.4373,20237024724.7039,20669357462.3831,21828144686.0394,25086950495.0495,28858965517.2414,33751788856.305,40465318382.0585,52557913568.9549,54111735628.7065,61390830874.7007,67539428159.4474,43190318032.5627,21361254635.051,21502061465.9498,16466863117.0009,12597854877.4254,16369843352.3453,21497782867.6426
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,2629395066.27017,2536585365.85366,1908554572.27139,1646623195.15603,1522001205.54551,1231561860.39946,1043654822.33503,921518032.909326,1320199581.52261,1086612290.27171,860541842.263697,1080772551.29433,1221106220.2868,1555318261.4172,2076176869.41089,2312352020.6689,2830213848.6203,3719524540.86193,5161299725.27673,4979472364.4534,5642221099.17704,6522756255.012,7633036903.07634,8448411318.25417,9112605459.32845,8271431485.07484,6992416096.89018,7536402852.85802,7764999999.45362
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,11409228086.7463,13161540377.5792,13927383239.8322,14049883809.0089,12906635133.1557,15328295175.4067,10840864521.2338,7824193222.11908,7406614407.46127,6418799006.80247,6184384225.02712,7197768158.58347,6681997469.31292,6182872707.82523,6550480483.9385,7631431840.49992,9433528150.36609,11158197941.9152,12172790056.3733,12704334195.8151,13371767081.7428,13563990022.3641,14129651895.6911,15211487708.7684,16673062473.3981,18395383647.4975,18619859795.2852,21860434823.4808,27947821397.9272,29400573553.6075,32012892919.37,34657140096.4836,39650394362.9287,45648857242.315,49986726460.6805,47413919817.124,49774409374.4538,53274884532.7886,57003712892.0858
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,32353514988.7287,34846039193.6131,36589772403.7566,40042798388.4951,41797647775.6238,38900711332.5373,43096773980.8569,50535446554.8769,61667253471.3736,72250748099.9762,85343190719.0107,98234714971.0612,111452746517.655,128889262951.157,146683778959.101,169278916592.843,183035237429.281,150180456565.728,113675596787.738,126669211778.94,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,291382982430.951,281710630187.319,341104766329.17,370818739623.622,397558325278.579,420333654592.547,407339040197.651,401296238228.084,413366349747.508,456356813536.764,506754208404.485
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,128210142,147713000,187891500,216914400,239040500,262819900,306956900,319972700,325729800,225357600,366924300,477443500,469455500,490439100,440772000,462268000,453792400,542795400,648523600,726937800,881909300,1042534600,1160555000,1395727400,1447535200,1590282400,1640464600,1584878400,1555988600
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1604836915.96662,1359026709.45126,1160337039.38068,1081387264.60786,1014170069.21689,1076604520.42427,1498219578.86978,1763978065.8368,1947208354.22555,1910635575.38044,2299665505.61434,2262767860.10937,2390796915.91958,1741944426.20894,1387662121.46736,1849110468.19569,2069506014.46659,2116818622.95834,2241650112.33333,2226577203.91399,2106848752.27753,2093498674.49678,2410199032.43102,2987984050.99318,3191561508.69088,3221910408.46516,3320907721.74508,3759964943.38078,4578849657.99813,4721890900.22635,4746389531.6959,5422442166.44146,5413544658.41535,6021732977.26584,6393318261.82712,5755461035.38026,6071170959.12093,6387422517.69225,7029300383.08031
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,53260077.4311091,62242013.3302689,62068161.0711025,60863963.963964,64248354.5414656,60058663.3144773,68195855.6149733,81667133.4546982,106657267.367342,106344854.986095,113563821.577404,132201141.446861,137066290.550071,138489884.393064,195990966.964273,208871687.556137,222100545.630873,214991477.847365,191504899.645243,199208705.408314,204848470.149169,181117222.026288,182764260.095439,202246611.77407,230677994.614233,261823827.381488,292232681.61217,298519618.087539,344438839.641883,312415046.412413,366887376.561955,414143823.181648,471122970.872337,451788486.864637,440997738.014078,437525514.240726,420828262.317922,459976850.268529,489714518.002333
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,6235833335.9316,6992083336.2467,8140416670.05851,7763750003.2349,7757083334.68006,7375918367.34694,4794444444.44444,4797777777.77778,4496910569.10569,4323058823.52941,5068000000,5307905882.35294,5439552941.17647,4669491134.2478,4947181645.55221,5329217747.21258,5759570336.11287,5737771523.10148,6043686653.62189,6808982520.75759,8154342116.10311,8824849191.03571,9008298228.60273,11305459802.0683,13280291989.5755,15982389018.4041,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157920592.3669,25433007437.1605,27334568806.1922,28709859468.8597,29697674913.5408,27026750552.9647,23722678429.8078,24040211327.4898,24569257295.0918
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,8744134354.16152,8428445294.08429,8133580051.70251,8350582747.83541,8254541194.82566,8410226052.6114,9017806654.4169,9696715910.70907,10096245762.4352,10101851744.5627,12290568181.8182,13074782608.6957,15496708060.4184,14608335608.1543,15633174304.0905,18030876599.3444,19587161806.7655,20746210353.845,21802893587.126,22943202174.9668,21473528160.7782,22065832448.8623,23141616604.5242,27453902261.4629,31183885241.4396,32272186694.8043,34376664600.5898,38915353866.757,44859439902.2191,43455740497.3061,46206091937.9628,48123325825.0739,47311401812.6733,48685446413.953,50271812920.612,45779494041.9295,44360072680.4476,42163530590.9462,42686504459.801
GDP (current US$),NY.GDP.MKTP.CD,Turkiye,TUR,68823684210.5263,71180180180.1802,64369325153.3742,61803555555.5556,59937602179.8365,67232758620.6897,75673037037.037,87190081680.28,90875175808.7201,107127191328.935,150655500191.644,151034731543.624,159104772991.851,180415757851.616,130650447499.071,169319579016.25,181464408820.097,189878399894.643,275941990764.18,256395932738.435,274294623164.043,201753123806.695,240249071871.106,314595572145.767,408865430220.331,506314717661.655,557076157773.479,681321124295.914,770449132861.373,649289324627.732,776967266305.53,838785289694.35,880555885492.269,957799120008.32,938934609296.966,864313810469.009,869682881593.041,858988492853.742,778972108040.602
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,2331358819.75954,3010982414.24425,3006988216.55045,3189539641.3171,3208098919.0146,3200539816.0601,3179225948.58114,2561118608.35516,2482228439.71407,2378759975.44506,2450350625.10407,2605689134.49042,2450564100.18292,2904663310.9825,3534772732.39746,4462029108.72349,5977440582.80171,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,358744800,366707900,409753600,485598800,578645800,721891500,773489700,862683600,703175800,686787800,728789600,727161000,754238000,841070000,942070000,1032452000,1028941663.2,1128749004.5304
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,4206128.13370474,4773017.53163822,4118945.16164625,4152550.30416472,4481977.90255389,3862851.88310194,4574706.2115277,5020513.49920593,7011059.37136204,8454523.24729257,9542900.90136505,10127313.9132358,10535028.1423687,10414399.9564792,11772610.6579341,11922614.1984666,13338597.3300737,13734210.096632,13795146.2092638,14800503.2582747,15073975.5349377,13964732.327114,16842672.5952874,19456338.0318228,22798274.9795551,22909979.8163078,24096875.4635825,28450168.692765,31874434.857882,28076983.9703819,32105408.4771121,39196957.4908996,39345579.4723758,38615890.6320745,38760982.6540096,36811936.0824587,41629064.2232388,45276595.3533146,48015259.8751356
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,1244610000,1337300000,2177500000,2240333333.33333,3615647477.05434,3519695443.52516,3923244049.95796,6269522042.11556,6508931651.66667,5276480799.33868,4304399310.30967,3321729159.62277,2857457761.90922,3220439044.18949,3990430446.71216,5755818842.49246,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.51573,6178563591.12051,6606884275.23087,7939487547.77384,9239221763.05793,9977647682.96954,11902564494.8833,14440404132.2047,25127805566.6584,26673441430.7857,27871725241.4723,27305915910.7877,28915786516.6123,32612397257.4458,32387183730.1002,29203988696.2626,30744473841.424,32927025619.6795
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,..,..,..,..,..,..,..,64087694038.2333,74703517902.6642,82709161099.1244,81393558423.4406,77350733982.4458,73945908383.7046,65648559903.0571,52549553403.0304,48213856468.5718,44558831005.0621,50151531591.7317,41882523345.1804,31580639553.8298,32375083934.8241,39309580983.2282,43956163612.0433,52010355753.0461,67220154164.3166,89238865118.5263,111884752475.248,148733861386.139,188110390659.515,121552153444.124,141209170427.233,169333835201.554,182591753827.949,190498811460.028,133503871861.723,91030967789.0717,93355869403.9223,112090505081.739,130891088293.55
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,43599160050.3322,49333424135.1131,46622718605.2847,42803323345.1376,41807954235.903,40603650231.5445,33943612094.7971,36384908744.2114,36275674203.2144,41464995913.9199,50701443748.2975,51552165622.4462,54239171887.769,55625170253.337,59305093979.842,65743666575.8649,73571233996.1863,78839008444.5655,75674336283.1858,84445473110.9598,104337372362.151,103311640571.818,109816201497.617,124346358066.712,147824370319.946,180617467964.602,222116541865.214,257916133424.098,315474615738.598,253547358747.447,300189052694.029,360832739558.385,384610125384.033,400218529747.597,414105366758.911,370275469560.166,369255326235.771,390516804016.501,427049432149.345
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,564947710899.373,540765675241.158,515048916841.37,489618008185.539,461487097632.349,489285164271.047,601452653180.885,745162608269.325,910122732123.799,926884816753.927,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1344240176739.78,1419645865834.63,1560911918795.02,1653694932096.72,1687830448147.55,1665534876683.31,1649827263567.01,1785729916067.15,2054422857142.86,2421525082387.4,2543180000000,2708441582336.71,3090510204081.63,2929411764705.88,2412840006231.5,2485482596184.71,2663805834828.07,2707089726614.64,2784853502534.29,3064708247921.43,2927911140916.73,2689106566899.61,2680148052335.3,2871340347581.79
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,2857307000000,3207041000000,3343789000000,3634038000000,4037613000000,4338979000000,4579631000000,4855215000000,5236438000000,5641580000000,5963144000000,6158129000000,6520327000000,6858559000000,7287236000000,7639749000000,8073122000000,8577552000000,9062817000000,9631172000000,10250952000000,10581929000000,10929108000000,11456450000000,12217196000000,13039197000000,13815583000000,14474228000000,14769862000000,14478067000000,15048971000000,15599732000000,16253970000000,16880683000000,17608138000000,18295019000000,18804913000000,19612102000000,20656516000000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,10163020115.7344,11048301420.6301,9178780076.99713,5102276308.45313,4850238549.61832,4732017873.38369,5880112788.40947,7367494080.40014,8213538368.84635,8438951476.06644,9298807850.29979,11206176650.9075,12878148790.7348,15002136971.1745,17474588895.8918,19297663096.5506,20515458113.5857,23969739233.8966,25385886977.5228,23983945190.6202,22823270892.1094,20898761742.2386,13606515722.5864,12045638351.8507,13686329890.1191,17362857683.8545,19741420739.8901,23797773024.3992,31119602538.8322,32708319077.5179,41950361211.9581,50342406067.0777,54232266358.7811,61337621933.7857,61496186973.902,57680327998.6689,57480788390.2581,65006039994.56,65344576348.2279
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,..,..,..,..,..,..,..,8523160592.61112,10722799639.3121,11948815258.1132,13362340337.8657,13800167711.5003,12953801760.2414,13099928447.4768,12899074922.38,13350461264.9969,13948892215.5689,14744603773.5849,14988971210.8383,17078465982.0282,13760513969.314,11401421329.1974,9687788512.80184,10134453435.4603,12030023547.8807,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,49765676402.4495,60178909297.208,67517349212.0609,73180037914.9104,80845385809.4529,86196264755.3105,86138288644.171,69703222282.7278,58695899092.1083
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,121185497.569261,113781795.82356,114501912.522867,117389554.191406,144482515.368336,131856420.703184,126498935.335649,139464173.547324,158351368.433149,154013202.116475,168879207.244148,201334169.054441,209088824.608438,200491853.167847,233701301.490486,249333250.082507,261370044.486614,272771209.113662,262293410.708334,268006972.690296,272014627.835262,257926881.72043,262596535.549028,314471413.001776,364996869.129618,394962433.029368,439358586.535588,516392922.513728,590748429.401902,592622319.145664,670712979.682038,770153588.218833,747839697.746593,758304466.245339,772315983.81843,730870802.967051,780889605.899977,880061833.690341,914736985.430944
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,59116511627.907,66327441860.4651,67736744186.0465,67556279069.7674,59867743467.9335,61965466666.6667,60516123711.3402,48029034482.7586,60226413793.1034,43536709104.0115,48606952194.7752,53453444786.6256,60416519620.0849,60037460783.1941,58418666666.6667,77389487770.0883,70543211119.099,85837678559.8324,91336763255.0597,97972842461.5131,117146466002.661,122911036746.729,92893587733.6549,83620628582.1082,112451400424.964,145513489651.872,183477522123.894,230364012575.687,315953388510.678,329787628928.471,393192354510.653,316482190800.364,381286237847.667,371005379786.566,482359318767.703,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Viet Nam,VNM,..,..,..,..,..,14094687820.7445,26336616250.4397,36658108850.3148,25423812648.5941,6293304974.59403,6471740805.56984,9613369520.41885,9866990236.43587,13180953598.1716,16286433533.3228,20736164458.9505,24657470574.7501,26843700441.5482,27209602050.0452,28683659006.7752,31172518403.3162,32685198808.5549,35064105500.8344,39552513231.9169,45427854693.2554,57633255738.1992,66371664817.0436,77414425532.2452,99130304099.1274,106014659565.214,147201173196.979,172595049183.925,195590661129.249,213708811665.34,233451469642.519,239258328381.741,257096001177.982,281353605986.903,310106478394.659
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3565000000,3663000000,3798000000,3794000000,3923000000
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,12643821568.9626,14665445462.1149,17959367194.005,21736802664.4463,28019483763.5304,12796345679.0123,6496163615.66086,6838298530.54911,6322175565.94651,7639325295.88287,9679316770.18633,9852990692.98714,10693430511.4664,11777532662.0499,13867634371.4773,16731566717.1888,19063143369.858,21650528674.0933,26910855807.288,25130278212.5575,30906749533.221,32726417878.391,35401331609.5916,40415233436.1767,43228585321.3272,42444489522.2303,31317824943.2073,26842228828.5629,21606160783.9845
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,3884530853.76162,4008126497.36464,3871117092.86676,3321048451.15171,2719518932.99541,2252454500.14896,1664413508.09853,2265250972.34879,3728878148.80792,3994673161.02649,3288381797.32415,3376806697.1218,3182810841.01704,3273507753.87841,3656808232.64295,3806982678.89363,3597220962.00017,4303288479.7086,3537741941.89367,3404284890.5306,3600632111.41414,4094441301.21423,4193850445.42632,4901869764.05957,6221110219.45542,8331870169.14977,12756858899.2812,14056957976.2648,17910858637.9048,15328342303.9575,20265559483.8548,23459515275.5776,25503060420.026,28037239462.7142,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311507273.6735
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,51074660513.3715,34156069918.0609
GDP (current US$),NY.GDP.MKTP.CD,Africa Eastern and Southern,AFE,178509359261.97,185163153183.273,178405098013.479,185822573393.842,170100082132.498,149398169631.57,160637695746.53,190274540364.314,207470327239.547,220712471558.904,256512313442.55,276493655917.114,241276314848.928,240096330186.925,243571151197.461,273433178583.626,273531010588.088,288377674812.452,268833477662.21,265429291101.256,287201650974.243,260992227761.932,267815037121.332,355716369350.727,442696185950.818,516661066397.697,580240750094.055,665598700905.863,713502105895.915,715485327512.248,849409658497.578,945439148517.755,952998559818.562,962394917490.248,978708260612.874,898277807343.005,828942805457.755,972998927353.678,1012306000425.25
GDP (current US$),NY.GDP.MKTP.CD,Africa Western and Central,AFW,120501289650.444,216910928971.236,195918303003.476,151222588533.416,131218181008.632,137802915726.013,109237001606.148,112294774135.922,111227154872.419,103934371472.964,123711320874.115,129941883767.738,124599331246.066,129732604186.556,134776834335.371,207176966923.154,262600874262.366,275742250432.718,296152427996.975,139468349993.665,142140075688.035,150058483119.277,179390065404.769,207754986627.128,256907774242.77,313327532014.413,398139655913.586,466883688400.501,569321671765.097,509917730290.988,600152668678.288,683888129140.775,739938079289.657,836937363389.634,897415713447.017,771766914345.161,694360980069.456,687849196676.202,770494988148.76
GDP (current US$),NY.GDP.MKTP.CD,Arab World,ARB,486405826789.156,494916415249.258,463080469413.228,437471179607.113,440182151040.526,432868201205.862,405473196669.707,431257668979.748,429382834186.075,457369060523.457,641712235219.388,467952893063.612,467794315237.359,478927019847.844,499880127406.636,528480491435.013,570909722765.544,614596967130.055,598789587273.971,665415371173.92,763411636190.425,744728537853.62,746649261275.272,830076468636.6,987316008401.59,1210020765397.36,1439471041382.97,1674641032780.09,2118071078804.52,1829849574764.63,2155345081625.06,2560993268042.28,2795312711245.16,2858382766060.3,2905651795199.09,2544700996740.79,2500823407237.94,2572203993723.9,2867348492603.59
GDP (current US$),NY.GDP.MKTP.CD,Caribbean small states,CSS,4640496434.89829,4985368810.71414,5152277681.83995,5425283192.66286,5931964823.39849,6418682782.63947,6979226682.74972,7536665470.62585,8248794624.43129,8283187777.25416,8505740261.29832,8639379130.22872,8803913215.56088,9146907427.63178,9841850113.56279,10403406491.1197,11182904174.0661,14337614317.5769,15600545085.515,16585437189.6651,17471510858.4906,17643048266.6049,18692379239.4334,19254397501.9767,20288513843.515,22215175058.8425,25930657640.6854,28075119900.587,29403259497.5744,28715218885.0954,30378579903.7344,31032622591.1606,32709956406.1337,33069159224.9635,34129544764.2666,35085992997.3327,33933421225.4017,35438120141.0662,36727457619.9835
GDP (current US$),NY.GDP.MKTP.CD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,272002770512.834,250082429353.191,256806975763.747,270242361274.902,308521665541.456,394610461625.529,417343085845.115,411041470567.888,449765848036.321,435931046765.369,429355161034.99,469451337133.573,528497215430.66,634385728023.21,763595926995.989,885828738649.216,1001432946965.27,1264330342660.26,1530368085942.5,1289527007159.99,1319798753333.7,1458455207230.34,1362237950388.93,1420299797737.57,1467438523591.87,1297123697168.52,1321226675267.44,1467424389927.92,1657633874968.79
GDP (current US$),NY.GDP.MKTP.CD,Early-demographic dividend,EAR,1383146100610.71,1532276754847.6,1461131232597.51,1474565522460.25,1495538432992.86,1491378555695.43,1498939065691.04,1522999597560.81,1607487052573.31,1635214261172.25,1916507382316.01,2032922714756.69,2208642351546.72,2382542937898.92,2502477905739.77,2551929065600.46,2767603354482.59,2955980119905.03,2921200737480.94,3090347267190.7,3377596807804.83,3351041297124.39,3255022098356.48,3621672593945.36,4208355525102.01,4895441112536.1,5597698102028.94,6626614690968.57,7456245069316.38,7173658125839.24,8713511453933.71,9822753831818.62,10268569123152,10421356125925.3,10776375021903.6,10246602222996.3,10547190614053,11448641742933.2,11610507701898.7
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific,EAS,1845993036855.95,2033286438994.54,1991572944986.87,2119691197704.64,2267443690541.85,2391532033085.63,3125582987245.32,3669656908739.58,4410968845344.45,4592729769987.81,4793478723956.3,5415422203781.87,5919390903662.94,6621549263649.78,7406773345229.26,8410571059755.29,8104052553434.5,7746408365377.98,6933224748775.03,7745113386044.47,8377973566013.96,7790170401820.93,7913466252859.02,8703213788319.02,9759733268577.71,10413111385434,11037062473786.6,12333826277301.9,14223506974109.1,14633924802510.1,17080574558951.9,19800048149685.3,21177835969896.8,21415690682394,22094710753929.9,22000917165875.9,22781793863032,24334957894980.2,26494505143186.8
